,Stock,User,Comment,Comment Time
2405,KARSN,ZAFER YAZICI,her gun ayni sabah 3-4% yap aksama eksi,7 saat önce
2406,KARSN,Orhan OKTAY,her zamanki gibi tutunamadim sarkisini soyluyor.,8 saat önce
2407,KARSN,Zafer Arıoğlu,karsan cebimizden caldigin oralari verene kadar satmak yok biran once verirsen sen de bizde kurtuluruz,8 saat önce
2408,KARSN,AKGÜL AKGÜL,bu hep satilikkk,8 saat önce
2409,KARSN,Sadi Ufuk Çağlayanlar,malinizi kaptirmayin :-) ytd.,8 saat önce
2410,KARSN,Orhan OKTAY,eskilerin cani cok yandi onun icin yukari trende inanmakta zorlaniyor.hisse surekli asagi yukari hep ayni hareketleri yapip bir turlu istikrar yakalayamiyor.,9 saat önce
2411,KARSN,Eski Kurt,"dun 11 ,06 maliyet ile almistim. sabirli olan kazanir 13 tl gorecek diye yazdigimda cogunluk begenmediydi",9 saat önce
2412,KARSN,Cem Öncül,"selamlar, 3 haftalik periyotta flama onayli ve ters butterfly formasyonu gorulmekte... fibo hedefi ilk kademe 12,80 / 14.35/ 18.80/21.56... ytd",10 saat önce
2413,KARSN,ahmet sasi,birazdan -,10 saat önce
2414,KARSN,Serdar Türker,basladilar soguslemeye viop eksi,10 saat önce
2415,KARSN,mustafa cumur,hacimi yuksek tutup millete gel gel mi yapiyor bu vampirler . herkesin kafasi karisik,14 saat önce
2416,KARSN,İMZA,"dustukce ekleyecem zamani gelecek illa ki, teknolojisi iyi ve son satislarin devami gelecek illa ki. 20 gun daha artmasa bari.",17 saat önce
2417,KARSN,Mehmet Kartal,ulan karsan senin allah belani versin bu cikip bi dusuyorsun cikacaksan cik duseceksen hepten dus milleti umutlandirma,19 saat önce
2418,KARSN,Reco Reco,miiyon lotlar havada ucusuyo noluyo,21 saat önce
2419,KARSN,mission winnow,"yumusak stres toplari var elinle sikarsin sekilden sekile girer, karsanda oyle bir hisse, sen alirsin tahtaci basar, satarsin cizer, sekilden sekile girer",22 saat önce
2420,KAYSE,Fatih Fatih,koperatiflerdeki lotlara biri cokmeyinceye kadar bu tahta yukselmez bosuna beklemeyin bu 3 -4 ay daha surer ytd,1 saat önce
2421,KAYSE,ali çok Aliyatır,korku filmi gibi seyrediyorum yeminle,1 saat önce
2422,KAYSE,Nuri Gurel,34 .6 aldik elimezde patladi iyimi,1 saat önce
2423,KAYSE,Elif Öztürk,bu forumu okuupta yatirip yapmayi dusunen arkadaslar yazik bu kagida paranizi baglamyin,1 saat önce
2424,KAYSE,Elif Öztürk,sicti sakir bez verin yine husran,1 saat önce
2425,KAYSE,ali çok Aliyatır,arkadas bist giderken bistle hateket etsen bari olmuyor dusunce de ilk sen dusunuyorsun cikinca gene sen dusunuyorsun var bu iste bir terslik ama bist dik gelirse pardon yatay belki o zaman cikarsin,1 saat önce
2426,KAYSE,Enes Sağın,yakupp her geldiginde dusus basliyor uyariyorum sizi cikmayacak bu senet almayin aldirmayin . koop bitecek mayista patron satmaya baslayacak . ya bu fiyatlardan satar mi diyorsunuz sanane istedigi fiyattan satar buda bir oyun malin kimseye satildigi yok kote oluyor ama mal ellerinde . onlar yurutecek canlari istediginde ama daha 20-25 ler var benim vaktim bol diyen ekrani kapatsin . yakupp iki gun once iskembeden tavan olabilir bu gun yaziyordu tekrar tarih verip nisan mayis diyor inanmayin bu soytariya kimin iti belli degil .,1 saat önce
2427,KAYSE,haakir,"or enikleri, borsada islem goren tipe donusture donusture, yefirecekler...",2 saat önce
2428,KAYSE,Burak Zorlu,tahtaci lgbt,2 saat önce
2429,KAYSE,Gercek REAL,kayse kote ettirlen paylari tek emirler alirlar. bir kac gun sonra gerceklesir zaten.,2 saat önce
2430,KAYSE,Metin Gökmen,a nnanin amina kadar bas ag cocugu,2 saat önce
2431,KAYSE,Mami Kymk,14 milyon lot az degil hangal olan tahta iyice hantallasti kim alacak bu mali,2 saat önce
2432,KAYSE,Metin Gökmen,vay ag hissesi karanlikta 10 kurus dustu,2 saat önce
2433,KAYSE,Mesut Özçelik,ortaklar nasil bir hisseye bulasmisiz. endeks yukselir bu duser.bu hissenin cikmasi icin ne gerekiyor cok merak ediyorum.,2 saat önce
2434,KAYSE,Mnzrrty Mnzrrty,yaa arkadas yeter agzimiza sctin doymadin ne adi bir sirketsin,2 saat önce
2435,KAYSE,Mehmet Ender Kaya,zarar cok buyuk oldu. senin hannani tikeyim hannanii. ytd,2 saat önce
2436,KAYSE,ali çok Aliyatır,gorunen kama ve ucgen formasyonu neticesinde stoklarin eritilmesi ve yabanci sermeye girisimi ile birlikte yeni stoklarin depolara alinmasi neticesinde belki 3 yada 5 yila kalmaz dondugu zirvesine ulasir gibime geliyor ytd,2 saat önce
2437,KAYSE,asi adam,3258 oldu,2 saat önce
2438,KAYSE,WwTiguan Yanar,asagi ceke ceke bi hal oldu.bakalim nereye kadar gidecek heyecanla bekliyoruz.elbet cikacaksin elbet.ytd,2 saat önce
2439,KAYSE,Aktas Neşet,"sahlanan turkiyenin,sahlanan borsasinin, sahlanan hissesi.",1 saat önce
2440,KAYSE,Mnzrrty Mnzrrty,kote vs hepsi bos is dibin dibini gormus bu saatten sonra kim alip kim satacak dusmezse mk dahada,1 saat önce
2441,KAYSE,ali çok Aliyatır,harbiden bu sefer acitti 32.38 hani bir laf var cmylm zukmeseler bari,1 saat önce
2442,KAYSE,asi adam,laf aramizda yrk gibi sirket en kisa zamanda kurtulmak farz oldu,1 saat önce
2443,KAYSE,Mesut Özçelik,i̇flas etse bu kafar olmas bu ne.,1 saat önce
2444,KAYSE,Emre Onur,14 milyon lot afyin bilmm ne al belanixi versin sizij gibi kop da,2 saat önce
2445,KAYSE,St Oglan,"almanyada caycilik yaptigini soyleyen bir abimiz vardi, 52ler iken dusecek cunku citi satti demistim bana laf atmistim hic unutmuyorum. caydan seker hesabindan gidiyordu. kulaklari cinlasin insallah iciyordur cayini corbasini",2 saat önce
2446,KAYSE,Totti mi Derossi mi,arkadas yine mi donusum ya,2 saat önce
2447,KAYSE,seckin kapukaya,paranizi burada beklemenin anlami yok. her turlu dusuyor,2 saat önce
2448,KAYSE,Mahir Haymanalı,kayse donusum afyon koperatifi,2 saat önce
2449,KAYSE,Rafael Maron,malumun ilani koop satmis 14 milypnluk,2 saat önce
2450,KAYSE,asi adam,"goz muz aydin 14,1 milyon daha tipe donusucekmis",2 saat önce
2451,KAYSE,Dolar Man ,genel dusus var ..,2 saat önce
2452,KAYSE,hasan yücel,gercekten 47- 48 den alan varmi bende kendime kiziyordum 45 te dustugum icin,2 saat önce
2453,KAYSE,ali çok Aliyatır,olumden ote koy yok sahsen param olursa alttan almaya devam ederim ya herro ya merroo,2 saat önce
2454,KAYSE,Robin Hood Robin Hood,kur farki ve enflasyonu hesaplarsan bu tahtaci s alagi neredeyse halka arz fiyatindan yans buralardan mal toplamaya calisiyor kim satar l en,2 saat önce
2455,KAYSE,Burak Zorlu,tahtaci coluk cocugun riskini caldiniz bu ne sana nede badem biyiklilara kalmaz haramdir gunahtir,2 saat önce
2456,KAYSE,Robin Hood Robin Hood,bizde zaman sabir bol beklemeye yola devam.,2 saat önce
2457,KAYSE,Robin Hood Robin Hood,b okunuzla oynayin durun l en tahtaci,3 saat önce
2458,KAYSE,Robin Hood Robin Hood,seker pancarindan yag cikarma halleri,3 saat önce
2459,KAYSE,Metin Sönmemiş,allah belanizi versin,3 saat önce
2460,KAYSE,ali çok Aliyatır,32 maliyet dusurmek icin alsak 27 olur,3 saat önce
2461,KAYSE,CEMŞİT BÜYÜK,son 6 ayda %30 eksi ye gitmis %50 de enflasyondan %80 eksideyiz,3 saat önce
2462,KAYSE,Engin Demirci,arkadaslar 5376 lotum vadi sattim cates aldim. borsada toplam lot sayisi 33 milyon 62.84 aldim. hedef fiyat kisa vadede 144 ytd. kalanlara bol kazanclar,3 saat önce
2463,KAYSE,Totti mi Derossi mi,"skeerde 16 milyon ak yatirimda 5 milypn civari lot kaldi bekleyen yanlisim yoksa bunlari yukaridan almak istemiyor tahtaci tahminimce burada verirlerse hemen alir 40 dakikada 3,6 milypn lotu yutmuslardi bir sabah ytd",3 saat önce
2464,KAYSE,Robin Hood Robin Hood,bizde zaman sabir bol beklemeye yola devam.,4 saat önce
2465,KAYSE,Robin Hood Robin Hood,b okunuzla oynayin durun l en tahtaci,4 saat önce
2466,KAYSE,Robin Hood Robin Hood,seker pancarindan yag cikarma halleri,4 saat önce
2467,KAYSE,Metin Sönmemiş,allah belanizi versin,4 saat önce
2468,KAYSE,ali çok Aliyatır,32 maliyet dusurmek icin alsak 27 olur,4 saat önce
2469,KAYSE,CEMŞİT BÜYÜK,son 6 ayda %30 eksi ye gitmis %50 de enflasyondan %80 eksideyiz,4 saat önce
2470,KAYSE,Engin Demirci,arkadaslar 5376 lotum vadi sattim cates aldim. borsada toplam lot sayisi 33 milyon 62.84 aldim. hedef fiyat kisa vadede 144 ytd. kalanlara bol kazanclar,4 saat önce
2471,KAYSE,Totti mi Derossi mi,"skeerde 16 milyon ak yatirimda 5 milypn civari lot kaldi bekleyen yanlisim yoksa bunlari yukaridan almak istemiyor tahtaci tahminimce burada verirlerse hemen alir 40 dakikada 3,6 milypn lotu yutmuslardi bir sabah ytd",4 saat önce
2472,KAYSE,Ge Op,9 ayda 900 milyoncuk mu kar,4 saat önce
2473,KAYSE,Mehmet Soycan,bilanco aciklamasi olmasa da ayni yerde olurdu zaten.. bilanconun yine hic etkisi yok..,5 saat önce
2474,KAYSE,kxl kxl,yazin google bakin neler cikiyor,5 saat önce
2475,KAYSE,asi adam,son 7 dakka volatiliteye,5 saat önce
2476,KAYSE,GANİ BOZKURT,20 bin zararla bende kol kestim insallah kalanlarin yuzu guler,5 saat önce
2477,KAYSE,Suat yiğit,esir aldin bizi sal gidelim dostum parani istemiyorum,5 saat önce
2478,KAYSE,speedy Gonzales,70 binle kol kestim haram olsun badem biyiklilar,5 saat önce
